organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,aru_task_status,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,13.38,60.00,2.09,2.47kHz,4.12kHz,3619864,1,Song,1,,f,1,Leonard Patterson,2692,,-28.96,-30.71,2,0.031944,0.010101,0.055389,-25.13,-48.62,-60.65,2,0,-0.009766,0.009827,-40.15,-28.68,-32.72,2,0.028535,0.00177,0.055389,-25.13,-51.14,-61.4,4,0,-0.009491,0.009949,-40.04,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/f71f6dc98c43461395ae506f923ab33b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/b082cbfcf48f4262b76a11d3c8976cc0.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,14.08,60.00,2.16,3.81kHz,5.25kHz,3633024,5,Song,1,,f,1,Leonard Patterson,2692,,-28.96,-30.94,2,0.032037,0.010101,0.055389,-25.13,-45.79,-69.49,2,0,-0.015717,0.015656,-36.07,-29.26,-32.54,2,0.02861,0.002686,0.055389,-25.13,-47.78,-64.66,3,0,-0.012146,0.012207,-38.27,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/a0fd1802a35545ab9ffb8b5efd66fa97.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/782691d3962f4c92bb04fc6d89b99c29.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,17.54,60.00,2.94,3.50kHz,6.13kHz,3619865,3,Song,1,,f,1,Leonard Patterson,2692,,-29.07,-30.44,2,0.031983,-0.006805,0.061676,-24.2,-40.29,-66.96,2,0,-0.028107,0.028778,-30.82,-29.74,-32.02,2,0.02857,-0.016754,0.067688,-23.39,-37.49,-61.03,2,0,-0.039642,0.040039,-27.95,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/d5b3363d5f054e72879d52e7b9f1cfe2.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/656c5502164f4d7f91b196c7a0756fcb.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,21.16,60.00,1.34,2.58kHz,3.76kHz,3633080,4,Song,1,,f,2,Leonard Patterson,2692,,-29.34,-30.55,2,0.032072,0.00119,0.05661,-24.94,-52.31,-70.39,2,0,-0.021637,0.021759,-33.25,-29.87,-31.85,2,0.02843,-0.031799,0.078156,-22.14,-50.24,-68.41,4,0,-0.018372,0.018005,-34.72,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/8e65c04d635e4c7eb7bfbeb6c830b0c3.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/199ceae9e5804e919f97e385649a3893.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,21.63,60.00,2.59,3.24kHz,4.94kHz,3633102,6,Song,1,,f,2,Leonard Patterson,2692,,-29.24,-30.55,2,0.032019,0.014191,0.050201,-25.99,-47.95,-66.55,2,0,-0.013306,0.013153,-37.52,-29.87,-31.85,2,0.028526,-0.021515,0.078156,-22.14,-46.11,-64.89,2,0,-0.032104,0.031982,-29.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/5b9f93b7d38a4d72a5225864a686594d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/ac039862cf9f4f02860fc32b2ae76244.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,24.28,60.00,2.94,3.14kHz,5.05kHz,3633043,1,Song,1,,f,1,Leonard Patterson,2692,,-29.12,-30.42,2,0.032056,0.014465,0.048462,-26.29,-49.2,-71.84,2,0,-0.013458,0.013611,-37.32,-29.82,-31.68,2,0.028526,0.004517,0.058105,-24.72,-43.77,-65.41,2,0,-0.016113,0.015472,-35.86,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/e6ecaf83eefe429b8c95d55305d88e6d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/bdc3d46a788941cebf5af4078ea2fcca.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,25.16,60.00,3.13,2.99kHz,5.36kHz,3633083,5,Song,1,,f,2,Leonard Patterson,2692,,-29.15,-30.45,2,0.032057,0.013397,0.048462,-26.29,-49.07,-61.5,2,0,-0.01358,0.013611,-37.32,-29.09,-31.68,2,0.028524,-0.011993,0.075806,-22.41,-43.73,-59.22,2,0,-0.016815,0.015961,-35.49,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/0bff9862ab5141d5ac954d25d476b29a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/c554dd262ae04fd2a9b79a4b5de2e924.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,26.56,60.00,2.66,2.42kHz,3.91kHz,3633035,1,Song,1,,f,1,Leonard Patterson,2692,,-29.15,-30.45,3,0.032025,0.013397,0.050598,-25.92,-51.05,-67.61,2,0,-0.009796,0.009552,-40.18,-29.09,-31.68,2,0.028536,-0.011993,0.075806,-22.41,-54.52,-65.41,2,0,-0.006226,0.006226,-44.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/0d6d11aff9934a4d932e4d36db1e185d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/0cefd7fb9854450ea5a093d0aeaa2294.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,28.51,60.00,3.55,3.55kHz,6.13kHz,3633026,3,Song,1,,f,1,Leonard Patterson,2692,,-29.33,-30.48,3,0.031993,0.013733,0.050598,-25.92,-46.32,-69.61,2,0,-0.013824,0.013855,-37.17,-29.95,-31.64,2,0.028484,0.011292,0.050934,-25.86,-48.18,-68.03,2,0,-0.015656,0.016113,-35.86,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/39374b55a5a04b5ba7b22da5c9672d25.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/07f90570996b41fcab5d171c7ab7d4be.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,31.73,60.00,3.26,2.88kHz,4.69kHz,3633095,6,Song,1,,f,1,Leonard Patterson,2692,,-29.37,-30.45,2,0.031872,0.016632,0.044739,-26.99,-55.73,-70.49,3,0,-0.006348,0.005859,-43.95,-30.03,-31.62,2,0.028483,0.004089,0.055786,-25.07,-54.71,-66.24,2,0,-0.006256,0.006256,-44.07,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/bda1d779693244c7b936ccd93c97ea72.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/46fdb02755ce4ceda34408243d2c0aa5.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,37.20,60.00,3.81,2.83kHz,4.64kHz,3633089,5,Song,1,,f,1,Leonard Patterson,2692,,-20.8,-30.35,2,0.031869,-0.387604,0.438751,-7.16,-41.27,-58.59,2,0,-0.028442,0.0289,-30.78,-29.1,-31.19,2,0.028527,-0.056885,0.102051,-19.82,-39.58,-53.95,2,0,-0.035004,0.035706,-28.95,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/7210a2fdb4874ac78eeed688fbfe22e8.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/f12132a27b3a49c388daca17a99d0076.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,38.25,60.00,4.34,3.24kHz,6.44kHz,3633090,6,Song,1,,f,2,Leonard Patterson,2692,,-20.81,-30.35,2,0.031902,-0.387604,0.438751,-7.16,-42.51,-67.75,2,0,-0.022095,0.022583,-32.92,-29.1,-31.24,2,0.02858,-0.056885,0.102051,-19.82,-37.16,-64.17,2,0,-0.054108,0.054138,-25.33,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/f92e23d7c20d40e29ba8448633c60f5c.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/27620c877bb64a19af5143334f20cba6.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,38.36,60.00,3.30,2.68kHz,3.76kHz,3633084,1,Song,1,,f,1,Leonard Patterson,2692,,-25.31,-30.35,2,0.031906,-0.387604,0.438751,-7.16,-44.47,-62.15,3,0,-0.021271,0.020782,-33.44,-29.1,-31.19,2,0.028559,-0.056885,0.102051,-19.82,-43.65,-61.28,2,0,-0.019226,0.019684,-34.12,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/1d9f6b098efe40b39de1347e3bedeb40.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/77ee9712af334bad9624e518ff6fa0c3.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,38.41,60.00,4.20,3.24kHz,6.39kHz,3633027,3,Song,1,,f,2,Leonard Patterson,2692,,-27.89,-30.35,2,0.031936,-0.387604,0.438751,-7.16,-42.51,-67.77,2,0,-0.022034,0.022614,-32.91,-29.1,-31.24,2,0.028618,-0.056885,0.102051,-19.82,-37.17,-64.19,2,0,-0.05368,0.051819,-25.4,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/67c442b70e43404cbfc6be27b7989917.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/dcd3810e65a04d67b299858f027aa373.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,42.70,60.00,1.01,2.58kHz,3.81kHz,3633091,4,Song,1,,f,1,Leonard Patterson,2692,,-29.25,-30.29,2,0.0318,0.018677,0.04184,-27.57,-66.7,-74.15,2,0,-0.003845,0.003326,-48.3,-30.07,-31.28,2,0.028561,-0.008331,0.067108,-23.46,-64.29,-69.37,2,0,-0.003998,0.003662,-47.96,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/a040aa56885d4a2db6a951d669e9c3ba.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/57b10e344f234c4c9e3b87e5aec707a1.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,43.34,60.00,0.51,6.80kHz,8.86kHz,3633101,7,Call,1,,f,1,Leonard Patterson,2692,,-29.27,-30.29,2,0.031929,0.018677,0.04184,-27.57,-62.7,-78.72,2,0,-0.003021,0.002747,-50.4,-30.08,-31.29,2,0.02858,0.014313,0.040314,-27.89,-69.81,-75.53,2,0,-0.00296,0.002686,-50.57,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/d3a864cc649342a3984b2c274f7c3f4a.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/c1130eeed891487e8047f4e894ca7d48.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,44.01,60.00,2.49,2.83kHz,4.48kHz,3633098,6,Song,1,,f,2,Leonard Patterson,2692,,-29.23,-30.4,2,0.031983,0.011383,0.054199,-25.32,-55.41,-67.55,2,0,-0.005768,0.005737,-44.78,-29.16,-31.63,2,0.028573,-0.039856,0.090027,-20.91,-48.3,-65.42,2,0,-0.011688,0.011658,-38.65,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/c6f346caddaf4a2cabbc5f50a0b79474.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/48e60c4397c1417291bc2a5d60f268e9.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,46.51,60.00,0.80,2.94kHz,4.64kHz,3633099,6,Song,1,,f,2,Leonard Patterson,2692,,-29.34,-30.29,2,0.031904,0.015533,0.046539,-26.64,-56.37,-60.01,2,0,-0.006073,0.005981,-44.33,-29.45,-31.2,2,0.028386,-0.009064,0.070496,-23.04,-44.26,-54.23,2,-0.000001,-0.017242,0.017212,-35.27,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/91bb6be64b8b4a2d92d737dc098418ad.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/3e3ca39d485244aa9226a86138703f20.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,49.84,60.00,1.99,3.50kHz,6.33kHz,3633028,3,Song,1,,f,1,Leonard Patterson,2692,,-29.44,-30.23,2,0.031955,0.015869,0.052307,-25.63,-45.65,-63.84,2,0,-0.016541,0.016937,-35.42,-30.25,-31.26,3,0.028467,0.00293,0.055908,-25.05,-43.69,-56.23,2,0,-0.021393,0.021362,-33.39,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/218901558ecd4c2e84f6a7dc3fd24ed9.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/b4ea53f0b3e0441c814ca4dc4808662a.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,53.79,60.00,1.86,2.88kHz,5.20kHz,3633087,5,Song,1,,f,1,Leonard Patterson,2692,,-29,-30.22,2,0.031969,-0.005554,0.071075,-22.97,-38.95,-57.34,2,0,-0.032166,0.032959,-29.64,-29.69,-31.14,2,0.028467,-0.026642,0.083008,-21.62,-37.82,-54.31,2,0,-0.037354,0.03717,-28.55,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/d2974db128334c1db3d7f5ad7771b205.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/64ef6a2ac2d34d16bb017df7020f3881.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,56.28,60.00,2.44,3.09kHz,5.10kHz,3633030,1,Song,1,,f,2,Leonard Patterson,2692,,-29.31,-30.29,2,0.031957,0.015717,0.050232,-25.98,-59.93,-69.59,2,0,-0.006256,0.006104,-44.07,-28.58,-31.33,2,0.028479,-0.046265,0.100769,-19.93,-53.94,-66.51,2,0,-0.009674,0.009613,-40.29,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/7e2407943e2c47859d86fac2de655b6e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/aa68fdc9d5654556abaee90a9f772698.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NE,30943,2023-05-24 05:51:00,891291,None,863977,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,58.31,60.00,1.65,4.17kHz,6.13kHz,3633086,3,Song,1,,f,2,Leonard Patterson,2692,,-29.46,-30.29,2,0.03193,0.019623,0.044891,-26.96,-50.46,-67.26,2,0,-0.009003,0.009399,-40.54,-29.41,-31.21,2,0.028459,-0.025604,0.083008,-21.62,-35.3,-57.97,2,0,-0.051361,0.051788,-25.72,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=863977,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/89a0d3b5d56d4e60a4c33c58781de4eb.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/f68f5fbb-7cd6-47d4-bf69-301b4332020b/7ed533b7c2f24cb08849f6443f1f88dd.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NW,30944,2023-05-15 06:05:00,892572,None,865161,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,0.00,60.00,1.34,2.32kHz,4.69kHz,3619895,1,Song,1,,f,2,Leonard Patterson,2692,,-27.53,-28.34,2,0.039617,0.023956,0.054413,-25.29,-54.42,-60.69,2,-0.000001,-0.008545,0.0065,-41.37,-29.48,-30.19,2,0.032072,0.021301,0.042175,-27.5,-54.46,-64.83,2,-0.000001,-0.007019,0.006012,-43.07,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865161,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/772e0a5ceac24bb2a81543553eb10d4b.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/34721e03a19c44d68a9ec775e291a7bc.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NW,30944,2023-05-15 06:05:00,892572,None,865161,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,4.24,60.00,1.24,2.37kHz,4.89kHz,3619896,2,Song,1,,f,1,Leonard Patterson,2692,,-27.64,-28.46,3,0.039503,0.029297,0.051086,-25.83,-60.19,-67.99,2,-0.000001,-0.009979,0.006561,-40.02,-29.36,-30.52,2,0.032031,0.022552,0.041046,-27.73,-60.38,-67.62,2,-0.000001,-0.007721,0.005585,-42.25,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865161,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/4684338048b94ebe80e0c14972040f5e.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/22b21a14e16445699f833b117d625e89.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NW,30944,2023-05-15 06:05:00,892572,None,865161,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,6.96,60.00,3.61,3.76kHz,7.11kHz,3619901,3,Song,1,,f,1,Leonard Patterson,2692,,-27.52,-28.4,2,0.039561,0.001526,0.084808,-21.43,-38.45,-63.88,2,0,-0.041656,0.039825,-27.61,-29.37,-30.4,2,0.032051,0.013824,0.050385,-25.95,-47.83,-64.59,2,0,-0.014343,0.014313,-36.87,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865161,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/9b7550ab92984e61a2f093d1b1d60c01.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/93ffb08b06174b949cf476d6fd2d40c5.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NW,30944,2023-05-15 06:05:00,892572,None,865161,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,9.05,60.00,2.35,1.91kHz,3.86kHz,3619899,1,Song,1,,f,1,Leonard Patterson,2692,,-27.52,-28.4,2,0.03955,0.024445,0.055389,-25.13,-55.51,-65.56,2,0,-0.008118,0.00705,-41.81,-29.37,-30.23,2,0.03203,0.015839,0.044891,-26.96,-56.86,-66.76,2,0,-0.007355,0.007233,-42.67,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865161,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/4aa985be67c4499fa5e19ef41d2e2c7d.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/a2c4ac429a52494b9bb1f669b04d7418.flac
ABMI,Influence of wildfire smoke on avian singing rates,2203,1266-NW,30944,2023-05-15 06:05:00,892572,None,865161,Transcribed,WTSP,White-throated Sparrow,ZONOTRICHIA ALBICOLLIS,Aves,10.95,60.00,0.86,2.58kHz,5.00kHz,3634208,2,Song,1,,f,2,Leonard Patterson,2692,,-27.65,-28.35,2,0.039571,0.02832,0.05072,-25.9,-59.06,-64.31,2,-0.000001,-0.00943,0.006531,-40.51,-29.56,-30.09,2,0.032131,0.022491,0.040344,-27.88,-60.21,-66.61,2,-0.000001,-0.007294,0.005219,-42.74,t,https://portal.wildtrax.ca/home/aru-tasks/recording.html?taskId=865161,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/0acb2dde52114eefb4cb056447099fc0.jpg,https://wildtrax-aru.s3.us-west-2.amazonaws.com/c2c75b88-d801-44da-8383-fafb9b8b5bd8/3b387cea112c42f78833de2b480b24ea.flac
